d658621e-0ec2-4412-a2d7-05f8cbf73f2b;false;110;FREE
de169db1-5163-4b85-9af2-b9689bd8ca36;false;404;FREE
5b958d59-2591-43ac-8f0c-e3ba2e1afae4;false;316;FREE
2381aa2a-3353-486a-978d-03ecefa36b73;false;409;FREE
dc10ad2b-9682-48dc-969b-3beecc4ebba7;false;511;FREE
dfeac2e9-3845-4399-875f-d02ab0867d05;false;205;FREE
5725845f-9f34-4b19-b4a2-2f6b3f52be5c;false;305;FREE
3b0bfd7f-61d7-4d5b-804a-46c6d1c4ea18;false;410;FREE
842a3eca-b68e-4f8b-bdcc-d4184df9657e;false;111;FREE
652574cd-98ee-43f3-8851-1ab074b9dedc;false;313;FREE
2ec5c4ba-a3ca-4bec-9101-1a3c80408801;false;315;FREE
41f43025-4d1e-4c8d-a88b-c328a17911b2;false;105;FREE
52526c4e-4593-48d0-8c8a-487e03fa2cd0;false;223;FREE
fc581c96-7333-441a-be9a-a3e153eeb114;false;119;FREE
601550a7-d50a-4903-8216-9fe43d82f9ce;false;118;FREE
60666379-0c1d-49c4-900f-6fc75ce3d64e;false;218;FREE
2bae5e31-5eb7-47e8-b649-d78d052fe74c;false;102;FREE
0c5b48bb-8ddd-46e5-a145-d1382e8a07a2;false;201;FREE
3de78f13-d9c1-482f-ae76-1fd8586266cb;false;303;FREE
37180fac-2b8d-4a40-b3ae-8796a899d174;false;124;FREE
40e72716-a81d-4453-aadf-5d98741a5fae;false;318;FREE
87205db7-03b1-4e68-8f6f-7a97f98a5d14;false;302;FREE
ba7761d2-1750-495c-ae52-6331261f58c0;false;506;FREE
309281fd-2570-47ec-8128-c1c92bed9eee;false;202;FREE
4d97c216-b45d-450b-aa48-41116fca4297;false;420;FREE
c5e817ee-7f51-4676-9f60-9d6653754d03;false;309;FREE
6017387c-6c29-471d-a02c-6e46cc9b5ddb;false;416;FREE
307b02f6-3b74-479e-8bd8-ce2e2dd83040;false;210;FREE
cfd9de15-ac05-456f-b4fa-f5e8ccc13091;false;508;FREE
e5b3ca48-b384-45e4-bc80-e199180c3388;false;211;FREE
16da7af4-15b2-478f-aa61-05f91537b883;false;104;FREE
24cd6740-3c68-4081-91a1-56049802431d;false;323;FREE
cb0d75c8-20c2-4927-8358-08f615659a40;false;412;FREE
